room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,zipcode,accommodates,bedrooms,bathrooms,minimum_nights,maximum_nights,latitude,longitude,reviews,review_scores_rating,price,cleaning_fee,total,Median,Mean,Pop
26339019,25415187,f,Condominium,Entire home/apt,South of Market,94103,2,1.0,1.0,3,15,37.77731,-122.40599,3,80.0,194.0,75.0,269.0,53548.0,77236.0,27170.0
26339979,3231054,t,Guest suite,Entire home/apt,Outer Sunset,94122,4,1.0,1.5,2,1125,37.75594,-122.50736,94,98.0,175.0,90.0,265.0,77483.0,98259.0,56023.0
26367063,24203403,f,House,Entire home/apt,Castro/Upper Market,94117,6,3.0,2.0,3,14,37.76701,-122.43769,6,100.0,365.0,150.0,515.0,84802.0,112291.0,39169.0
26369472,6154208,f,Apartment,Entire home/apt,Western Addition,94115,2,0.0,1.0,30,1125,37.78243,-122.43349,0,0.0,120.0,100.0,220.0,76493.0,121814.0,33021.0
26385989,1120983,t,Guest suite,Entire home/apt,Parkside,94116,4,1.0,1.0,3,25,37.74558,-122.49904,73,97.0,150.0,50.0,200.0,95090.0,107645.0,43698.0
26389090,5791618,f,Condominium,Entire home/apt,South of Market,94107,6,2.0,2.0,2,45,37.77859,-122.40286,3,87.0,150.0,150.0,300.0,99924.0,135229.0,26599.0
26396972,1792651,t,Townhouse,Entire home/apt,Mission,94110,5,2.0,1.5,2,1125,37.755790000000005,-122.41438,22,98.0,350.0,100.0,450.0,75106.0,98470.0,69333.0
26417350,62034618,f,Apartment,Private room,Outer Sunset,94122,4,1.0,1.0,30,270,37.76507,-122.47879,3,100.0,65.0,55.0,120.0,77483.0,98259.0,56023.0
26418067,157584016,t,Apartment,Entire home/apt,Castro/Upper Market,94114,4,2.0,1.0,30,1125,37.7581,-122.43452,4,100.0,135.0,150.0,285.0,103206.0,140193.0,31124.0
26424013,2121006,f,Apartment,Entire home/apt,Western Addition,94117,2,1.0,1.0,30,40,37.77389,-122.43095,0,0.0,115.0,100.0,215.0,84802.0,112291.0,39169.0
26429151,136470616,f,Apartment,Private room,Nob Hill,94108,2,1.0,1.0,1,1125,37.79147,-122.41121,81,93.0,99.0,30.0,129.0,37052.0,65418.0,13768.0
26429308,136470616,f,Apartment,Private room,Nob Hill,94108,2,1.0,1.0,1,1125,37.79094,-122.41104,74,93.0,99.0,30.0,129.0,37052.0,65418.0,13768.0
26429503,519598,t,Apartment,Private room,Outer Richmond,94121,1,1.0,1.5,30,90,37.78108,-122.49094,0,0.0,79.0,50.0,129.0,80980.0,102378.0,41203.0
26429616,136470616,f,Apartment,Private room,Nob Hill,94108,2,1.0,1.0,1,1125,37.79101,-122.41098999999998,88,95.0,99.0,30.0,129.0,37052.0,65418.0,13768.0
26429722,136470616,f,Apartment,Private room,Nob Hill,94108,2,1.0,1.0,1,1125,37.79141,-122.4112,87,95.0,99.0,30.0,129.0,37052.0,65418.0,13768.0
26437752,3843940,f,Apartment,Entire home/apt,Financial District,94111,4,0.0,1.0,31,1125,37.79772,-122.3988,2,100.0,200.0,160.0,360.0,93790.0,135954.0,3712.0
26440904,28028214,f,Condominium,Entire home/apt,Pacific Heights,94115,8,3.0,2.0,60,360,37.79173,-122.44627,0,0.0,358.0,120.0,478.0,76493.0,121814.0,33021.0
26445292,17379937,f,House,Entire home/apt,Parkside,94116,4,2.0,1.0,2,30,37.73582,-122.49642,8,100.0,425.0,120.0,545.0,95090.0,107645.0,43698.0
26450875,6154208,f,Apartment,Entire home/apt,South of Market,94103,2,0.0,1.0,30,1125,37.77936,-122.41246,0,0.0,120.0,75.0,195.0,53548.0,77236.0,27170.0
26468572,62034618,f,Apartment,Private room,Outer Sunset,94122,2,1.0,1.0,30,180,37.76288,-122.47846,1,100.0,55.0,40.0,95.0,77483.0,98259.0,56023.0
26470581,8280568,t,Condominium,Private room,Bernal Heights,94110,1,1.0,1.5,3,28,37.74675,-122.42287,46,100.0,105.0,35.0,140.0,75106.0,98470.0,69333.0
26474020,8858716,f,Loft,Private room,South of Market,94103,2,1.0,2.5,30,90,37.77161,-122.40781,0,0.0,55.0,0.0,55.0,53548.0,77236.0,27170.0
26488311,1662798,t,Guest suite,Entire home/apt,West of Twin Peaks,94127,2,0.0,1.0,2,7,37.74126,-122.46055,32,99.0,125.0,69.0,194.0,127575.0,154201.0,19289.0
26493403,694309,f,Apartment,Entire home/apt,Nob Hill,94108,6,2.0,1.5,30,1125,37.79348,-122.41246,2,100.0,210.0,150.0,360.0,37052.0,65418.0,13768.0
26499429,905901,f,House,Entire home/apt,Parkside,94116,6,3.0,3.0,4,30,37.74074,-122.49955,2,90.0,300.0,250.0,550.0,95090.0,107645.0,43698.0
26501351,6914955,f,House,Entire home/apt,Parkside,94116,6,3.0,2.0,3,30,37.74137,-122.50411,6,93.0,172.0,200.0,372.0,95090.0,107645.0,43698.0
26503513,30565777,t,Guest suite,Entire home/apt,Inner Sunset,94122,3,1.0,1.0,2,27,37.75956,-122.46843,77,98.0,100.0,65.0,165.0,77483.0,98259.0,56023.0
26519133,9063313,f,Apartment,Entire home/apt,North Beach,94133,2,1.0,1.0,30,1125,37.80757,-122.40771,0,0.0,130.0,100.0,230.0,45203.0,71909.0,22499.0
26522687,36013384,f,Guest suite,Entire home/apt,Twin Peaks,94114,6,1.0,1.5,3,1125,37.75766,-122.44441,3,100.0,845.0,150.0,995.0,103206.0,140193.0,31124.0
26532784,10005499,f,Apartment,Private room,Western Addition,94115,2,1.0,1.0,30,63,37.78336,-122.43112,0,0.0,60.0,120.0,180.0,76493.0,121814.0,33021.0
26533564,19226799,t,Apartment,Private room,Haight Ashbury,94117,2,1.0,1.0,3,29,37.76983,-122.45343,47,96.0,150.0,45.0,195.0,84802.0,112291.0,39169.0
26539776,428079,f,Condominium,Entire home/apt,Western Addition,94117,3,2.0,2.0,18,1125,37.7695,-122.43242,3,100.0,298.0,50.0,348.0,84802.0,112291.0,39169.0
26565582,35408771,f,House,Entire home/apt,Mission,94110,7,3.0,1.0,3,7,37.75426,-122.42383,5,100.0,2500.0,125.0,2625.0,75106.0,98470.0,69333.0
26566885,9727150,f,House,Private room,Bernal Heights,94110,2,1.0,1.0,1,1125,37.7457,-122.4156,41,94.0,89.0,100.0,189.0,75106.0,98470.0,69333.0
26571969,117141107,f,Hostel,Hotel room,Haight Ashbury,94117,3,1.0,5.0,1,25,37.76892,-122.44934,45,96.0,100.0,35.0,135.0,84802.0,112291.0,39169.0
26572144,117141107,f,Hostel,Private room,Haight Ashbury,94117,3,1.0,1.0,1,25,37.76972,-122.44957,46,97.0,100.0,35.0,135.0,84802.0,112291.0,39169.0
26577224,1682188,f,House,Shared room,Nob Hill,94109,2,1.0,1.0,30,1125,37.79097,-122.41915,1,80.0,40.0,0.0,40.0,59205.0,86481.0,55984.0
26599833,37150220,f,Apartment,Entire home/apt,Western Addition,94117,2,1.0,1.0,5,60,37.77286,-122.43348,32,97.0,148.0,125.0,273.0,84802.0,112291.0,39169.0
26624972,38746503,f,House,Entire home/apt,Parkside,94116,4,3.0,2.0,2,21,37.73984,-122.50581,7,89.0,350.0,175.0,525.0,95090.0,107645.0,43698.0
26632713,200200626,t,House,Private room,Ocean View,94112,2,1.0,2.0,1,30,37.72098,-122.45662,26,98.0,78.0,110.0,188.0,72442.0,87828.0,79407.0
26634910,16428474,f,Apartment,Entire home/apt,Noe Valley,94114,6,3.0,2.5,1,21,37.75075,-122.42638,10,92.0,499.0,242.0,741.0,103206.0,140193.0,31124.0
26635036,16428474,f,Condominium,Private room,Mission,94110,2,1.0,1.5,1,21,37.75061,-122.42418,1,100.0,99.0,83.0,182.0,75106.0,98470.0,69333.0
26635646,1257432,t,Condominium,Entire home/apt,Mission,94110,3,2.0,1.0,30,180,37.75693,-122.42542,4,95.0,174.0,175.0,349.0,75106.0,98470.0,69333.0
26638684,169326972,f,House,Entire home/apt,Outer Mission,94112,9,3.0,3.0,2,14,37.7272,-122.43905,13,95.0,250.0,359.0,609.0,72442.0,87828.0,79407.0
26638788,702376,t,Townhouse,Private room,South of Market,94103,4,1.0,1.5,1,1125,37.77647,-122.40726,1,100.0,200.0,0.0,200.0,53548.0,77236.0,27170.0
26639868,81993118,t,House,Private room,West of Twin Peaks,94127,2,1.0,1.0,31,365,37.74371,-122.45251,2,100.0,69.0,50.0,119.0,127575.0,154201.0,19289.0
26643248,9688330,f,House,Entire home/apt,West of Twin Peaks,94127,6,3.0,1.0,3,1125,37.73538,-122.45257,3,87.0,160.0,280.0,440.0,127575.0,154201.0,19289.0
26690454,81993118,t,House,Private room,West of Twin Peaks,94127,5,2.0,1.0,30,1125,37.74227,-122.4527,2,100.0,150.0,110.0,260.0,127575.0,154201.0,19289.0
26691828,15221570,f,Condominium,Entire home/apt,North Beach,94133,4,2.0,1.0,4,8,37.8013,-122.4063,2,100.0,333.0,100.0,433.0,45203.0,71909.0,22499.0
26709189,17264774,t,Apartment,Entire home/apt,South of Market,94103,2,1.0,1.0,2,10,37.77759,-122.41494,26,100.0,200.0,50.0,250.0,53548.0,77236.0,27170.0
26710943,39759525,t,Guest suite,Entire home/apt,Noe Valley,94114,2,1.0,1.0,2,14,37.75608,-122.43331,68,99.0,165.0,150.0,315.0,103206.0,140193.0,31124.0
26713704,6061737,t,Apartment,Entire home/apt,Mission,94110,3,1.0,1.0,3,28,37.74978,-122.42198,36,99.0,275.0,0.0,275.0,75106.0,98470.0,69333.0
26718342,2884674,f,Condominium,Entire home/apt,South of Market,94103,6,2.0,2.0,2,1125,37.77051,-122.40426,58,98.0,550.0,145.0,695.0,53548.0,77236.0,27170.0
26718645,127422643,t,Townhouse,Private room,South of Market,94103,6,2.0,2.0,2,29,37.77448,-122.40782,13,98.0,580.0,175.0,755.0,53548.0,77236.0,27170.0
26718900,44956536,t,House,Private room,West of Twin Peaks,94127,4,0.0,1.0,2,28,37.7401,-122.44781,83,97.0,150.0,60.0,210.0,127575.0,154201.0,19289.0
26747021,232759,f,Guest suite,Entire home/apt,Noe Valley,94131,3,1.0,1.0,2,28,37.74757,-122.42921,45,93.0,185.0,75.0,260.0,97834.0,126303.0,26881.0
26754841,197079243,f,Apartment,Entire home/apt,South of Market,94105,2,1.0,1.0,30,45,37.78778,-122.39353,0,0.0,250.0,0.0,250.0,112333.0,156879.0,5846.0
26777355,201347822,f,House,Entire home/apt,Excelsior,94112,5,2.0,1.0,2,29,37.72848,-122.42535,16,95.0,300.0,150.0,450.0,72442.0,87828.0,79407.0
26785153,201414298,f,Loft,Entire home/apt,South of Market,94105,5,2.0,2.0,30,180,37.78909,-122.39013,1,100.0,315.0,185.0,500.0,112333.0,156879.0,5846.0
26787002,144896022,f,Apartment,Entire home/apt,Mission,94110,2,1.0,1.0,30,31,37.7487,-122.40936,0,0.0,4500.0,180.0,4680.0,75106.0,98470.0,69333.0
26810896,2410057,t,Apartment,Entire home/apt,Mission,94110,6,2.0,1.0,30,1125,37.75314,-122.42481,31,100.0,185.0,220.0,405.0,75106.0,98470.0,69333.0
26832092,1889323,t,Condominium,Entire home/apt,Mission,94110,8,4.0,2.0,2,30,37.76269,-122.42372,4,95.0,700.0,100.0,800.0,75106.0,98470.0,69333.0
26870892,24157036,f,House,Entire home/apt,Western Addition,94117,4,2.0,2.0,90,1125,37.77178,-122.43076,0,0.0,375.0,500.0,875.0,84802.0,112291.0,39169.0
26871900,103340667,f,Apartment,Entire home/apt,Downtown/Civic Center,94108,2,1.0,1.0,30,1125,37.79005,-122.40903,0,0.0,125.0,150.0,275.0,37052.0,65418.0,13768.0
26917786,81993118,t,House,Entire home/apt,West of Twin Peaks,94127,15,5.0,3.0,30,365,37.74184,-122.45374,1,100.0,316.0,280.0,596.0,127575.0,154201.0,19289.0
26921699,202536938,t,Apartment,Entire home/apt,Western Addition,94102,2,1.0,1.0,30,365,37.77709,-122.42751,4,95.0,117.0,100.0,217.0,29613.0,44237.0,31176.0
26921936,64868395,t,Apartment,Private room,Haight Ashbury,94117,2,1.0,1.0,2,21,37.77557,-122.43958,50,98.0,129.0,60.0,189.0,84802.0,112291.0,39169.0
26928489,55550031,t,Apartment,Entire home/apt,Outer Sunset,94122,4,2.0,2.0,3,27,37.76024,-122.49882,19,97.0,243.0,180.0,423.0,77483.0,98259.0,56023.0
26945594,81333068,t,Apartment,Entire home/apt,Mission,94110,4,2.0,1.0,30,1125,37.75144,-122.42004,6,100.0,110.0,225.0,335.0,75106.0,98470.0,69333.0
26950540,202781607,f,House,Private room,Mission,94110,2,1.0,1.0,1,7,37.75038,-122.41228,61,94.0,88.0,67.0,155.0,75106.0,98470.0,69333.0
26952039,202797042,f,House,Entire home/apt,Outer Richmond,94121,4,3.0,1.5,30,1125,37.77937,-122.50078,10,98.0,300.0,100.0,400.0,80980.0,102378.0,41203.0
26954849,6822298,f,Apartment,Entire home/apt,South of Market,94103,2,0.0,1.0,12,25,37.77307,-122.40472,12,89.0,145.0,85.0,230.0,53548.0,77236.0,27170.0
26998855,34220220,f,Loft,Entire home/apt,South of Market,94107,4,1.0,2.0,3,62,37.77776,-122.39376,9,94.0,219.0,135.0,354.0,99924.0,135229.0,26599.0
27030727,81993118,t,House,Private room,West of Twin Peaks,94127,2,1.0,1.0,30,365,37.74305,-122.45405,3,100.0,90.0,50.0,140.0,127575.0,154201.0,19289.0
27031057,141944806,f,Apartment,Private room,Nob Hill,94109,2,1.0,5.0,30,180,37.792840000000005,-122.42037,0,0.0,75.0,100.0,175.0,59205.0,86481.0,55984.0
27033826,377442,f,Apartment,Entire home/apt,Marina,94123,2,0.0,1.0,30,1125,37.7978,-122.44565,5,92.0,150.0,149.0,299.0,104750.0,150417.0,23088.0
27056649,2164311,t,House,Private room,Lakeshore,94132,2,1.0,1.0,1,1125,37.73222,-122.47632,109,99.0,115.0,45.0,160.0,74071.0,84478.0,28129.0
27065879,8077748,t,House,Entire home/apt,Bernal Heights,94110,6,3.0,2.5,5,1125,37.74462,-122.41042,27,97.0,250.0,190.0,440.0,75106.0,98470.0,69333.0
27082654,203788591,t,House,Entire home/apt,Presidio Heights,94118,7,3.0,1.5,30,180,37.78595,-122.45822,4,95.0,400.0,150.0,550.0,75724.0,115830.0,38319.0
27088644,81993118,t,House,Private room,West of Twin Peaks,94127,2,1.0,1.0,30,365,37.74181,-122.45215,5,96.0,75.0,50.0,125.0,127575.0,154201.0,19289.0
27091179,41548586,t,Guest suite,Entire home/apt,Potrero Hill,94107,2,1.0,1.0,3,7,37.76361,-122.40483,36,100.0,175.0,100.0,275.0,99924.0,135229.0,26599.0
27106742,27123550,f,House,Private room,Bayview,94124,2,1.0,3.0,30,60,37.73527,-122.38638,2,100.0,98.0,0.0,98.0,49309.0,62866.0,33996.0
27107519,46107941,t,Guest suite,Entire home/apt,Castro/Upper Market,94110,4,1.0,1.0,2,29,37.76182,-122.42654,108,98.0,239.0,95.0,334.0,75106.0,98470.0,69333.0
27107866,34792050,f,House,Private room,Diamond Heights,94131,2,1.0,1.0,1,1125,37.7431,-122.44509,1,100.0,200.0,0.0,200.0,97834.0,126303.0,26881.0
27111574,191621741,t,Apartment,Entire home/apt,Pacific Heights,94115,4,1.0,1.0,30,1125,37.79002,-122.4459,0,0.0,160.0,150.0,310.0,76493.0,121814.0,33021.0
27123129,21376860,t,Apartment,Entire home/apt,North Beach,94109,8,3.0,2.0,30,600,37.80725,-122.42031,3,100.0,289.0,375.0,664.0,59205.0,86481.0,55984.0
27138798,81993118,t,House,Private room,West of Twin Peaks,94127,3,1.0,1.0,30,365,37.74342,-122.45244,2,100.0,60.0,50.0,110.0,127575.0,154201.0,19289.0
27140221,123429,f,House,Entire home/apt,Bayview,94124,8,4.0,3.0,4,1125,37.73125,-122.39434,4,100.0,300.0,300.0,600.0,49309.0,62866.0,33996.0
27161084,2089429,t,Apartment,Private room,Potrero Hill,94107,1,1.0,1.0,3,30,37.7615,-122.4054,29,98.0,99.0,60.0,159.0,99924.0,135229.0,26599.0
27176441,7239867,f,Apartment,Entire home/apt,Nob Hill,94109,3,1.0,1.0,30,1125,37.7924,-122.41936,0,0.0,110.0,75.0,185.0,59205.0,86481.0,55984.0
27187399,172460,f,Apartment,Entire home/apt,Inner Richmond,94118,3,1.0,1.0,30,1125,37.78736,-122.46497,2,90.0,113.0,0.0,113.0,75724.0,115830.0,38319.0
27196500,30287594,f,Apartment,Private room,Twin Peaks,94131,1,1.0,1.0,30,31,37.7481,-122.44566,2,100.0,64.0,25.0,89.0,97834.0,126303.0,26881.0
27197424,4521849,t,Apartment,Entire home/apt,South of Market,94103,5,2.0,2.0,2,1125,37.77653,-122.41602,22,99.0,415.0,135.0,550.0,53548.0,77236.0,27170.0
27203318,10556728,t,Condominium,Entire home/apt,South of Market,94107,3,1.0,1.0,30,1125,37.77598,-122.39685,3,100.0,149.0,150.0,299.0,99924.0,135229.0,26599.0
27206374,10751584,f,Condominium,Entire home/apt,Western Addition,94117,4,2.0,1.0,5,90,37.77163,-122.4357,9,100.0,200.0,120.0,320.0,84802.0,112291.0,39169.0
27211235,34799523,f,House,Private room,Bernal Heights,94110,2,1.0,1.0,3,365,37.74125,-122.40956,20,93.0,150.0,50.0,200.0,75106.0,98470.0,69333.0
27225440,252927,f,Apartment,Entire home/apt,Outer Richmond,94121,5,2.0,1.0,5,28,37.77955,-122.4841,7,91.0,325.0,250.0,575.0,80980.0,102378.0,41203.0
27230146,1623449,f,Hotel,Private room,Downtown/Civic Center,94102,4,1.0,1.0,1,7,37.78844,-122.4116,1,100.0,300.0,0.0,300.0,29613.0,44237.0,31176.0
27230555,7599395,t,Condominium,Entire home/apt,South of Market,94103,2,1.0,1.0,2,31,37.77893,-122.4056,30,98.0,300.0,25.0,325.0,53548.0,77236.0,27170.0
27244341,107434423,f,Apartment,Entire home/apt,South of Market,94107,2,0.0,1.0,30,90,37.77941,-122.39656,1,80.0,165.0,125.0,290.0,99924.0,135229.0,26599.0
27253510,201508206,t,House,Private room,Twin Peaks,94131,3,2.0,1.0,1,3,37.75392,-122.4507,79,99.0,155.0,55.0,210.0,97834.0,126303.0,26881.0
27260835,13929582,t,Guest suite,Entire home/apt,Outer Sunset,94122,2,0.0,1.0,2,14,37.75789,-122.5066,90,98.0,150.0,60.0,210.0,77483.0,98259.0,56023.0
27261900,169326972,f,House,Private room,Outer Mission,94112,2,1.0,1.0,2,15,37.72593,-122.43734,2,90.0,200.0,0.0,200.0,72442.0,87828.0,79407.0
27267054,36583042,t,Condominium,Private room,Mission,94103,2,1.0,1.0,4,28,37.76697,-122.42404,85,100.0,129.0,0.0,129.0,53548.0,77236.0,27170.0
27310099,98332773,t,Condominium,Entire home/apt,Castro/Upper Market,94114,4,2.0,1.0,1,21,37.76237,-122.42654,10,100.0,300.0,150.0,450.0,103206.0,140193.0,31124.0
27312503,19346613,t,Apartment,Private room,South of Market,94103,2,1.0,1.0,1,30,37.772290000000005,-122.40395,89,100.0,2998.0,40.0,3038.0,53548.0,77236.0,27170.0
27312690,205780984,t,Villa,Entire home/apt,Marina,94123,16,6.0,5.0,3,1125,37.80608,-122.43575,24,100.0,2482.0,500.0,2982.0,104750.0,150417.0,23088.0
27316091,19265390,t,Townhouse,Private room,Western Addition,94117,1,1.0,1.0,1,14,37.77188,-122.43529,36,99.0,250.0,75.0,325.0,84802.0,112291.0,39169.0
27316423,145867343,f,House,Private room,Visitacion Valley,94134,2,1.0,1.0,1,29,37.72289,-122.40441,61,94.0,85.0,40.0,125.0,58244.0,70357.0,40001.0
27336562,20029863,t,Apartment,Entire home/apt,Outer Sunset,94122,6,2.0,1.0,2,7,37.76019,-122.50889,4,100.0,245.0,150.0,395.0,77483.0,98259.0,56023.0
27336947,206000247,f,Apartment,Entire home/apt,South of Market,94103,2,1.0,1.0,1,1125,37.7707,-122.40543999999998,8,100.0,125.0,150.0,275.0,53548.0,77236.0,27170.0
27337596,81993118,t,House,Private room,West of Twin Peaks,94127,3,1.0,1.0,30,365,37.74194,-122.45398,2,100.0,63.0,50.0,113.0,127575.0,154201.0,19289.0
27363400,103340667,f,Apartment,Entire home/apt,Chinatown,94108,4,2.0,1.0,30,1125,37.79111,-122.40821,1,100.0,170.0,200.0,370.0,37052.0,65418.0,13768.0
27370273,7787162,f,House,Entire home/apt,West of Twin Peaks,94127,5,3.0,2.5,3,7,37.7345,-122.44737,3,100.0,1000.0,350.0,1350.0,127575.0,154201.0,19289.0
27374552,9897293,t,House,Private room,Parkside,94116,3,1.0,1.0,2,12,37.736540000000005,-122.49597,42,100.0,100.0,65.0,165.0,95090.0,107645.0,43698.0
27375274,1183660,f,Condominium,Entire home/apt,Nob Hill,94108,6,3.0,2.5,3,14,37.79271,-122.4108,1,0.0,1309.0,150.0,1459.0,37052.0,65418.0,13768.0
27381476,117141107,f,Hostel,Hotel room,Haight Ashbury,94117,4,1.0,5.0,1,25,37.769,-122.44884,14,96.0,100.0,35.0,135.0,84802.0,112291.0,39169.0
27392835,59611846,t,House,Shared room,Parkside,94116,1,1.0,1.0,30,1125,37.74546,-122.48116,2,100.0,34.0,25.0,59.0,95090.0,107645.0,43698.0
27399170,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,94109,4,1.0,1.0,4,4,37.78828,-122.41243,0,0.0,1200.0,0.0,1200.0,59205.0,86481.0,55984.0
27399818,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,94109,4,1.0,1.0,4,4,37.7885,-122.41246,0,0.0,1200.0,0.0,1200.0,59205.0,86481.0,55984.0
27406019,10737753,f,Condominium,Private room,Outer Richmond,94121,3,1.0,1.0,5,1125,37.78114,-122.49421,13,95.0,180.0,65.0,245.0,80980.0,102378.0,41203.0
27407557,115849,f,Aparthotel,Private room,Downtown/Civic Center,94109,1,1.0,1.0,32,1125,37.78811,-122.4116,1,80.0,145.0,0.0,145.0,59205.0,86481.0,55984.0
27427727,1933786,t,Apartment,Private room,Haight Ashbury,94117,2,1.0,1.0,2,1125,37.77186,-122.43807,83,100.0,125.0,75.0,200.0,84802.0,112291.0,39169.0
27432456,1623449,f,Hotel,Entire home/apt,Nob Hill,94109,6,2.0,2.0,1,7,37.79038,-122.41173,1,80.0,650.0,0.0,650.0,59205.0,86481.0,55984.0
27432816,5805679,t,Apartment,Entire home/apt,Downtown/Civic Center,94109,4,1.0,1.0,4,4,37.78837,-122.41194,1,100.0,1200.0,0.0,1200.0,59205.0,86481.0,55984.0
27437162,5255644,t,Apartment,Entire home/apt,Mission,94110,3,0.0,1.0,30,1125,37.75522,-122.42407,22,99.0,220.0,70.0,290.0,75106.0,98470.0,69333.0
27439635,204892095,t,Condominium,Private room,Noe Valley,94114,2,1.0,1.0,2,28,37.75481,-122.42603,47,100.0,142.0,75.0,217.0,103206.0,140193.0,31124.0
27454459,161220558,t,House,Private room,Outer Sunset,94116,2,1.0,1.0,1,29,37.749190000000006,-122.48756000000002,94,98.0,74.0,20.0,94.0,95090.0,107645.0,43698.0
27458484,44297988,f,Apartment,Entire home/apt,South of Market,94103,2,0.0,1.0,2,5,37.78126,-122.40931,10,96.0,100.0,20.0,120.0,53548.0,77236.0,27170.0
27461006,36673373,f,Apartment,Entire home/apt,Mission,94103,2,1.0,1.0,5,1125,37.76546,-122.42532,10,88.0,500.0,75.0,575.0,53548.0,77236.0,27170.0
27462045,206947123,t,Apartment,Entire home/apt,Potrero Hill,94107,4,1.0,1.0,2,30,37.75449,-122.4005,22,98.0,249.0,100.0,349.0,99924.0,135229.0,26599.0
27468147,1287675,f,Apartment,Entire home/apt,Castro/Upper Market,94114,4,1.0,1.0,4,1125,37.76389,-122.43263,9,100.0,219.0,50.0,269.0,103206.0,140193.0,31124.0
27477003,1682188,f,Townhouse,Shared room,South of Market,94103,1,1.0,3.0,30,1124,37.7726,-122.41794,2,100.0,33.0,0.0,33.0,53548.0,77236.0,27170.0
27486947,1623449,f,Boutique hotel,Private room,Nob Hill,94109,4,1.0,1.0,2,7,37.79121,-122.41281,2,100.0,290.0,0.0,290.0,59205.0,86481.0,55984.0
27491473,4792470,t,Condominium,Entire home/apt,Mission,94110,6,3.0,1.5,4,30,37.75274,-122.41181,11,98.0,450.0,100.0,550.0,75106.0,98470.0,69333.0
27491569,207197162,t,Apartment,Entire home/apt,Mission,94110,2,1.0,1.0,2,29,37.75333,-122.40566,44,97.0,225.0,90.0,315.0,75106.0,98470.0,69333.0
27491571,10681562,f,House,Entire home/apt,Noe Valley,94114,8,4.0,2.0,3,1125,37.74996,-122.42701,12,90.0,700.0,140.0,840.0,103206.0,140193.0,31124.0
27491792,155142713,t,Apartment,Entire home/apt,Excelsior,94112,7,2.0,2.0,2,30,37.723690000000005,-122.43207,77,97.0,150.0,100.0,250.0,72442.0,87828.0,79407.0
27492222,7629722,f,Apartment,Entire home/apt,Castro/Upper Market,94114,2,1.0,1.0,30,1125,37.76269,-122.43188,1,100.0,99.0,150.0,249.0,103206.0,140193.0,31124.0
27495261,24883113,t,Guest suite,Entire home/apt,West of Twin Peaks,94127,4,1.0,1.0,30,1125,37.74149,-122.46336,6,100.0,150.0,95.0,245.0,127575.0,154201.0,19289.0
27510287,207430416,t,Guest suite,Entire home/apt,Haight Ashbury,94117,3,1.0,1.0,3,29,37.76498,-122.44733,67,100.0,195.0,95.0,290.0,84802.0,112291.0,39169.0
27522899,207569583,f,House,Entire home/apt,Noe Valley,94114,4,2.0,1.0,30,1125,37.75584,-122.43251,0,0.0,190.0,150.0,340.0,103206.0,140193.0,31124.0
27523751,3855220,t,House,Entire home/apt,Parkside,94116,6,2.0,1.0,30,1125,37.7368,-122.50458,4,100.0,153.0,250.0,403.0,95090.0,107645.0,43698.0
27529992,207656528,t,Apartment,Entire home/apt,Excelsior,94134,5,2.0,1.0,1,28,37.72983,-122.415,123,99.0,149.0,75.0,224.0,58244.0,70357.0,40001.0
27530136,200417396,t,Apartment,Entire home/apt,Inner Richmond,94118,4,1.0,1.0,2,1125,37.77976,-122.46764,83,98.0,175.0,85.0,260.0,75724.0,115830.0,38319.0
27543417,56261976,t,Guest suite,Entire home/apt,Financial District,94133,2,2.0,1.0,30,1124,37.795,-122.40391,0,0.0,110.0,150.0,260.0,45203.0,71909.0,22499.0
27550839,14298508,t,House,Entire home/apt,Outer Richmond,94121,4,2.0,2.0,2,8,37.77541,-122.50719,42,100.0,295.0,95.0,390.0,80980.0,102378.0,41203.0
27555509,875221,t,House,Private room,Mission,94103,2,1.0,1.5,30,1125,37.76901,-122.42277,32,97.0,115.0,50.0,165.0,53548.0,77236.0,27170.0
27556897,285267,f,Apartment,Entire home/apt,Castro/Upper Market,94114,4,2.0,1.0,2,14,37.75749,-122.43514,3,100.0,575.0,100.0,675.0,103206.0,140193.0,31124.0
27556995,70822197,f,House,Private room,Parkside,94116,2,1.0,1.0,1,1125,37.73986,-122.50382,52,94.0,230.0,20.0,250.0,95090.0,107645.0,43698.0
27557104,86439703,f,Guest suite,Private room,Crocker Amazon,94112,2,0.0,1.0,30,270,37.71459,-122.44228,1,0.0,60.0,200.0,260.0,72442.0,87828.0,79407.0
27576463,139469295,f,Hostel,Hotel room,Noe Valley,94114,2,1.0,2.0,30,180,37.75192,-122.43015,0,0.0,100.0,100.0,200.0,103206.0,140193.0,31124.0
27580180,50840359,f,Townhouse,Entire home/apt,Western Addition,94117,4,2.0,2.0,4,1125,37.77086,-122.43448,12,98.0,250.0,150.0,400.0,84802.0,112291.0,39169.0
27584638,25322483,t,House,Private room,Visitacion Valley,94134,2,1.0,1.0,1,28,37.71858,-122.40281,7,97.0,90.0,50.0,140.0,58244.0,70357.0,40001.0
27598470,10618159,f,Guest suite,Entire home/apt,South of Market,94103,6,2.0,1.0,1,1125,37.77345,-122.4121,70,95.0,280.0,120.0,400.0,53548.0,77236.0,27170.0
